,country_id,country_name,continent_name,date,confirmed,deaths,recovered,active,case_fatality,new_cases,new_deaths,new_recovered,population,vaccinated_per_hundred,fully_vaccinated_per_hundred,boosted_per_hundred,not_fully_vaccinated_per_hundred
6653,AUS,Australia,Oceania,2020-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6654,AUS,Australia,Oceania,2020-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6655,AUS,Australia,Oceania,2020-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6656,AUS,Australia,Oceania,2020-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6657,AUS,Australia,Oceania,2020-01-26 00:00:00,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6658,AUS,Australia,Oceania,2020-01-27 00:00:00,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6659,AUS,Australia,Oceania,2020-01-28 00:00:00,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6660,AUS,Australia,Oceania,2020-01-29 00:00:00,6.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6661,AUS,Australia,Oceania,2020-01-30 00:00:00,9.0,0.0,2.0,7.0,0.0,3.0,0.0,2.0,25687041.0,0.0,0.0,0.0,0.0
6662,AUS,Australia,Oceania,2020-01-31 00:00:00,9.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6663,AUS,Australia,Oceania,2020-02-01 00:00:00,12.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6664,AUS,Australia,Oceania,2020-02-02 00:00:00,12.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6665,AUS,Australia,Oceania,2020-02-03 00:00:00,12.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6666,AUS,Australia,Oceania,2020-02-04 00:00:00,13.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6667,AUS,Australia,Oceania,2020-02-05 00:00:00,13.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6668,AUS,Australia,Oceania,2020-02-06 00:00:00,14.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6669,AUS,Australia,Oceania,2020-02-07 00:00:00,15.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6670,AUS,Australia,Oceania,2020-02-08 00:00:00,15.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6671,AUS,Australia,Oceania,2020-02-09 00:00:00,15.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6672,AUS,Australia,Oceania,2020-02-10 00:00:00,15.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6673,AUS,Australia,Oceania,2020-02-11 00:00:00,15.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6674,AUS,Australia,Oceania,2020-02-12 00:00:00,15.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6675,AUS,Australia,Oceania,2020-02-13 00:00:00,15.0,0.0,8.0,7.0,0.0,0.0,0.0,6.0,25687041.0,0.0,0.0,0.0,0.0
6676,AUS,Australia,Oceania,2020-02-14 00:00:00,15.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6677,AUS,Australia,Oceania,2020-02-15 00:00:00,15.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6678,AUS,Australia,Oceania,2020-02-16 00:00:00,15.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6679,AUS,Australia,Oceania,2020-02-17 00:00:00,15.0,0.0,10.0,5.0,0.0,0.0,0.0,2.0,25687041.0,0.0,0.0,0.0,0.0
6680,AUS,Australia,Oceania,2020-02-18 00:00:00,15.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6681,AUS,Australia,Oceania,2020-02-19 00:00:00,15.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6682,AUS,Australia,Oceania,2020-02-20 00:00:00,15.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6683,AUS,Australia,Oceania,2020-02-21 00:00:00,15.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,25687041.0,0.0,0.0,0.0,0.0
6684,AUS,Australia,Oceania,2020-02-22 00:00:00,15.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6685,AUS,Australia,Oceania,2020-02-23 00:00:00,15.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6686,AUS,Australia,Oceania,2020-02-24 00:00:00,15.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6687,AUS,Australia,Oceania,2020-02-25 00:00:00,15.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6688,AUS,Australia,Oceania,2020-02-26 00:00:00,15.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6689,AUS,Australia,Oceania,2020-02-27 00:00:00,15.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6690,AUS,Australia,Oceania,2020-02-28 00:00:00,15.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6691,AUS,Australia,Oceania,2020-02-29 00:00:00,25.0,0.0,11.0,14.0,0.0,10.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6692,AUS,Australia,Oceania,2020-03-01 00:00:00,27.0,1.0,11.0,15.0,3.7,2.0,1.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6693,AUS,Australia,Oceania,2020-03-02 00:00:00,30.0,1.0,11.0,18.0,3.33,3.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6694,AUS,Australia,Oceania,2020-03-03 00:00:00,39.0,1.0,11.0,27.0,2.56,9.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6695,AUS,Australia,Oceania,2020-03-04 00:00:00,52.0,2.0,11.0,39.0,3.85,13.0,1.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6696,AUS,Australia,Oceania,2020-03-05 00:00:00,55.0,2.0,21.0,32.0,3.64,3.0,0.0,10.0,25687041.0,0.0,0.0,0.0,0.0
6697,AUS,Australia,Oceania,2020-03-06 00:00:00,60.0,2.0,21.0,37.0,3.33,5.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6698,AUS,Australia,Oceania,2020-03-07 00:00:00,63.0,2.0,21.0,40.0,3.17,3.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6699,AUS,Australia,Oceania,2020-03-08 00:00:00,76.0,3.0,21.0,52.0,3.95,13.0,1.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6700,AUS,Australia,Oceania,2020-03-09 00:00:00,91.0,3.0,21.0,67.0,3.3,15.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6701,AUS,Australia,Oceania,2020-03-10 00:00:00,107.0,3.0,21.0,83.0,2.8,16.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6702,AUS,Australia,Oceania,2020-03-11 00:00:00,128.0,3.0,21.0,104.0,2.34,21.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6703,AUS,Australia,Oceania,2020-03-12 00:00:00,128.0,3.0,21.0,104.0,2.34,0.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6704,AUS,Australia,Oceania,2020-03-13 00:00:00,200.0,3.0,23.0,174.0,1.5,72.0,0.0,2.0,25687041.0,0.0,0.0,0.0,0.0
6705,AUS,Australia,Oceania,2020-03-14 00:00:00,250.0,3.0,23.0,224.0,1.2,50.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6706,AUS,Australia,Oceania,2020-03-15 00:00:00,297.0,3.0,23.0,271.0,1.01,47.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6707,AUS,Australia,Oceania,2020-03-16 00:00:00,377.0,3.0,23.0,351.0,0.8,80.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6708,AUS,Australia,Oceania,2020-03-17 00:00:00,452.0,5.0,23.0,424.0,1.11,75.0,2.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6709,AUS,Australia,Oceania,2020-03-18 00:00:00,568.0,6.0,23.0,539.0,1.06,116.0,1.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6710,AUS,Australia,Oceania,2020-03-19 00:00:00,681.0,6.0,26.0,649.0,0.88,113.0,0.0,3.0,25687041.0,0.0,0.0,0.0,0.0
6711,AUS,Australia,Oceania,2020-03-20 00:00:00,791.0,7.0,26.0,758.0,0.88,110.0,1.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6712,AUS,Australia,Oceania,2020-03-21 00:00:00,1071.0,7.0,26.0,1038.0,0.65,280.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6713,AUS,Australia,Oceania,2020-03-22 00:00:00,1549.0,7.0,88.0,1454.0,0.45,478.0,0.0,62.0,25687041.0,0.0,0.0,0.0,0.0
6714,AUS,Australia,Oceania,2020-03-23 00:00:00,1682.0,7.0,88.0,1587.0,0.42,133.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6715,AUS,Australia,Oceania,2020-03-24 00:00:00,2044.0,8.0,115.0,1921.0,0.39,362.0,1.0,27.0,25687041.0,0.0,0.0,0.0,0.0
6716,AUS,Australia,Oceania,2020-03-25 00:00:00,2364.0,8.0,119.0,2237.0,0.34,320.0,0.0,4.0,25687041.0,0.0,0.0,0.0,0.0
6717,AUS,Australia,Oceania,2020-03-26 00:00:00,2810.0,13.0,172.0,2625.0,0.46,446.0,5.0,53.0,25687041.0,0.0,0.0,0.0,0.0
6718,AUS,Australia,Oceania,2020-03-27 00:00:00,3143.0,13.0,194.0,2936.0,0.41,333.0,0.0,22.0,25687041.0,0.0,0.0,0.0,0.0
6719,AUS,Australia,Oceania,2020-03-28 00:00:00,3640.0,14.0,244.0,3382.0,0.38,497.0,1.0,50.0,25687041.0,0.0,0.0,0.0,0.0
6720,AUS,Australia,Oceania,2020-03-29 00:00:00,3984.0,16.0,244.0,3724.0,0.4,344.0,2.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6721,AUS,Australia,Oceania,2020-03-30 00:00:00,4361.0,17.0,257.0,4087.0,0.39,377.0,1.0,13.0,25687041.0,0.0,0.0,0.0,0.0
6722,AUS,Australia,Oceania,2020-03-31 00:00:00,4559.0,18.0,358.0,4183.0,0.39,198.0,1.0,101.0,25687041.0,0.0,0.0,0.0,0.0
6723,AUS,Australia,Oceania,2020-04-01 00:00:00,4862.0,20.0,422.0,4420.0,0.41,303.0,2.0,64.0,25687041.0,0.0,0.0,0.0,0.0
6724,AUS,Australia,Oceania,2020-04-02 00:00:00,5116.0,24.0,520.0,4572.0,0.47,254.0,4.0,98.0,25687041.0,0.0,0.0,0.0,0.0
6725,AUS,Australia,Oceania,2020-04-03 00:00:00,5330.0,28.0,649.0,4653.0,0.53,214.0,4.0,129.0,25687041.0,0.0,0.0,0.0,0.0
6726,AUS,Australia,Oceania,2020-04-04 00:00:00,5550.0,30.0,701.0,4819.0,0.54,220.0,2.0,52.0,25687041.0,0.0,0.0,0.0,0.0
6727,AUS,Australia,Oceania,2020-04-05 00:00:00,5687.0,35.0,757.0,4895.0,0.62,137.0,5.0,56.0,25687041.0,0.0,0.0,0.0,0.0
6728,AUS,Australia,Oceania,2020-04-06 00:00:00,5797.0,40.0,1080.0,4677.0,0.69,110.0,5.0,323.0,25687041.0,0.0,0.0,0.0,0.0
6729,AUS,Australia,Oceania,2020-04-07 00:00:00,5895.0,45.0,1080.0,4770.0,0.76,98.0,5.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6730,AUS,Australia,Oceania,2020-04-08 00:00:00,6010.0,50.0,1080.0,4880.0,0.83,115.0,5.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6731,AUS,Australia,Oceania,2020-04-09 00:00:00,6108.0,51.0,1472.0,4585.0,0.83,98.0,1.0,392.0,25687041.0,0.0,0.0,0.0,0.0
6732,AUS,Australia,Oceania,2020-04-10 00:00:00,6215.0,54.0,1793.0,4368.0,0.87,107.0,3.0,321.0,25687041.0,0.0,0.0,0.0,0.0
6733,AUS,Australia,Oceania,2020-04-11 00:00:00,6303.0,57.0,1806.0,4440.0,0.9,88.0,3.0,13.0,25687041.0,0.0,0.0,0.0,0.0
6734,AUS,Australia,Oceania,2020-04-12 00:00:00,6315.0,60.0,1806.0,4449.0,0.95,12.0,3.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6735,AUS,Australia,Oceania,2020-04-13 00:00:00,6351.0,61.0,1806.0,4484.0,0.96,36.0,1.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6736,AUS,Australia,Oceania,2020-04-14 00:00:00,6415.0,62.0,2186.0,4167.0,0.97,64.0,1.0,380.0,25687041.0,0.0,0.0,0.0,0.0
6737,AUS,Australia,Oceania,2020-04-15 00:00:00,6440.0,63.0,2186.0,4191.0,0.98,25.0,1.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6738,AUS,Australia,Oceania,2020-04-16 00:00:00,6462.0,63.0,2355.0,4044.0,0.97,22.0,0.0,169.0,25687041.0,0.0,0.0,0.0,0.0
6739,AUS,Australia,Oceania,2020-04-17 00:00:00,6522.0,66.0,3808.0,2648.0,1.01,60.0,3.0,1453.0,25687041.0,0.0,0.0,0.0,0.0
6740,AUS,Australia,Oceania,2020-04-18 00:00:00,6568.0,67.0,4124.0,2377.0,1.02,46.0,1.0,316.0,25687041.0,0.0,0.0,0.0,0.0
6741,AUS,Australia,Oceania,2020-04-19 00:00:00,6610.0,67.0,4124.0,2419.0,1.01,42.0,0.0,0.0,25687041.0,0.0,0.0,0.0,0.0
6742,AUS,Australia,Oceania,2020-04-20 00:00:00,6623.0,67.0,4291.0,2265.0,1.01,13.0,0.0,167.0,25687041.0,0.0,0.0,0.0,0.0
6743,AUS,Australia,Oceania,2020-04-21 00:00:00,6645.0,67.0,4695.0,1883.0,1.01,22.0,0.0,404.0,25687041.0,0.0,0.0,0.0,0.0
6744,AUS,Australia,Oceania,2020-04-22 00:00:00,6652.0,67.0,4932.0,1653.0,1.01,7.0,0.0,237.0,25687041.0,0.0,0.0,0.0,0.0
6745,AUS,Australia,Oceania,2020-04-23 00:00:00,6662.0,75.0,5047.0,1540.0,1.13,10.0,8.0,115.0,25687041.0,0.0,0.0,0.0,0.0
6746,AUS,Australia,Oceania,2020-04-24 00:00:00,6677.0,79.0,5136.0,1462.0,1.18,15.0,4.0,89.0,25687041.0,0.0,0.0,0.0,0.0
6747,AUS,Australia,Oceania,2020-04-25 00:00:00,6694.0,80.0,5376.0,1238.0,1.2,17.0,1.0,240.0,25687041.0,0.0,0.0,0.0,0.0
6748,AUS,Australia,Oceania,2020-04-26 00:00:00,6714.0,83.0,5541.0,1090.0,1.24,20.0,3.0,165.0,25687041.0,0.0,0.0,0.0,0.0
6749,AUS,Australia,Oceania,2020-04-27 00:00:00,6721.0,83.0,5588.0,1050.0,1.23,7.0,0.0,47.0,25687041.0,0.0,0.0,0.0,0.0
6750,AUS,Australia,Oceania,2020-04-28 00:00:00,6744.0,89.0,5665.0,990.0,1.32,23.0,6.0,77.0,25687041.0,0.0,0.0,0.0,0.0
6751,AUS,Australia,Oceania,2020-04-29 00:00:00,6752.0,91.0,5715.0,946.0,1.35,8.0,2.0,50.0,25687041.0,0.0,0.0,0.0,0.0
6752,AUS,Australia,Oceania,2020-04-30 00:00:00,6766.0,93.0,5742.0,931.0,1.37,14.0,2.0,27.0,25687041.0,0.0,0.0,0.0,0.0
6753,AUS,Australia,Oceania,2020-05-01 00:00:00,6778.0,93.0,5775.0,910.0,1.37,12.0,0.0,33.0,25687041.0,0.0,0.0,0.0,0.0
6754,AUS,Australia,Oceania,2020-05-02 00:00:00,6799.0,94.0,5814.0,891.0,1.38,21.0,1.0,39.0,25687041.0,0.0,0.0,0.0,0.0
6755,AUS,Australia,Oceania,2020-05-03 00:00:00,6822.0,95.0,5849.0,878.0,1.39,23.0,1.0,35.0,25687041.0,0.0,0.0,0.0,0.0
6756,AUS,Australia,Oceania,2020-05-04 00:00:00,6847.0,96.0,5887.0,864.0,1.4,25.0,1.0,38.0,25687041.0,0.0,0.0,0.0,0.0
6757,AUS,Australia,Oceania,2020-05-05 00:00:00,6875.0,97.0,5975.0,803.0,1.41,28.0,1.0,88.0,25687041.0,0.0,0.0,0.0,0.0
6758,AUS,Australia,Oceania,2020-05-06 00:00:00,6894.0,97.0,6031.0,766.0,1.41,19.0,0.0,56.0,25687041.0,0.0,0.0,0.0,0.0
6759,AUS,Australia,Oceania,2020-05-07 00:00:00,6913.0,97.0,6078.0,738.0,1.4,19.0,0.0,47.0,25687041.0,0.0,0.0,0.0,0.0
6760,AUS,Australia,Oceania,2020-05-08 00:00:00,6918.0,97.0,6122.0,699.0,1.4,5.0,0.0,44.0,25687041.0,0.0,0.0,0.0,0.0
6761,AUS,Australia,Oceania,2020-05-09 00:00:00,6939.0,97.0,6141.0,701.0,1.4,21.0,0.0,19.0,25687041.0,0.0,0.0,0.0,0.0
6762,AUS,Australia,Oceania,2020-05-10 00:00:00,6948.0,97.0,6167.0,684.0,1.4,9.0,0.0,26.0,25687041.0,0.0,0.0,0.0,0.0
6763,AUS,Australia,Oceania,2020-05-11 00:00:00,6970.0,97.0,6213.0,660.0,1.39,22.0,0.0,46.0,25687041.0,0.0,0.0,0.0,0.0
6764,AUS,Australia,Oceania,2020-05-12 00:00:00,6980.0,98.0,6270.0,612.0,1.4,10.0,1.0,57.0,25687041.0,0.0,0.0,0.0,0.0
6765,AUS,Australia,Oceania,2020-05-13 00:00:00,6989.0,98.0,6297.0,594.0,1.4,9.0,0.0,27.0,25687041.0,0.0,0.0,0.0,0.0
6766,AUS,Australia,Oceania,2020-05-14 00:00:00,7019.0,98.0,6334.0,587.0,1.4,30.0,0.0,37.0,25687041.0,0.0,0.0,0.0,0.0
6767,AUS,Australia,Oceania,2020-05-15 00:00:00,7035.0,98.0,6359.0,578.0,1.39,16.0,0.0,25.0,25687041.0,0.0,0.0,0.0,0.0
6768,AUS,Australia,Oceania,2020-05-16 00:00:00,7044.0,98.0,6364.0,582.0,1.39,9.0,0.0,5.0,25687041.0,0.0,0.0,0.0,0.0
6769,AUS,Australia,Oceania,2020-05-17 00:00:00,7054.0,99.0,6392.0,563.0,1.4,10.0,1.0,28.0,25687041.0,0.0,0.0,0.0,0.0
6770,AUS,Australia,Oceania,2020-05-18 00:00:00,7068.0,99.0,6413.0,556.0,1.4,14.0,0.0,21.0,25687041.0,0.0,0.0,0.0,0.0
6771,AUS,Australia,Oceania,2020-05-19 00:00:00,7072.0,100.0,6431.0,541.0,1.41,4.0,1.0,18.0,25687041.0,0.0,0.0,0.0,0.0
6772,AUS,Australia,Oceania,2020-05-20 00:00:00,7081.0,100.0,6470.0,511.0,1.41,9.0,0.0,39.0,25687041.0,0.0,0.0,0.0,0.0
6773,AUS,Australia,Oceania,2020-05-21 00:00:00,7095.0,101.0,6478.0,516.0,1.42,14.0,1.0,8.0,25687041.0,0.0,0.0,0.0,0.0
6774,AUS,Australia,Oceania,2020-05-22 00:00:00,7099.0,101.0,6485.0,513.0,1.42,4.0,0.0,7.0,25687041.0,0.0,0.0,0.0,0.0
6775,AUS,Australia,Oceania,2020-05-23 00:00:00,7114.0,102.0,6508.0,504.0,1.43,15.0,1.0,23.0,25687041.0,0.0,0.0,0.0,0.0
6776,AUS,Australia,Oceania,2020-05-24 00:00:00,7114.0,102.0,6531.0,481.0,1.43,0.0,0.0,23.0,25687041.0,0.0,0.0,0.0,0.0
6777,AUS,Australia,Oceania,2020-05-25 00:00:00,7126.0,102.0,6552.0,472.0,1.43,12.0,0.0,21.0,25687041.0,0.0,0.0,0.0,0.0
6778,AUS,Australia,Oceania,2020-05-26 00:00:00,7139.0,103.0,6560.0,476.0,1.44,13.0,1.0,8.0,25687041.0,0.0,0.0,0.0,0.0
6779,AUS,Australia,Oceania,2020-05-27 00:00:00,7150.0,103.0,6579.0,468.0,1.44,11.0,0.0,19.0,25687041.0,0.0,0.0,0.0,0.0
6780,AUS,Australia,Oceania,2020-05-28 00:00:00,7165.0,103.0,6576.0,486.0,1.44,15.0,0.0,-3.0,25687041.0,0.0,0.0,0.0,0.0
6781,AUS,Australia,Oceania,2020-05-29 00:00:00,7184.0,103.0,6605.0,476.0,1.43,19.0,0.0,29.0,25687041.0,0.0,0.0,0.0,0.0
6782,AUS,Australia,Oceania,2020-05-30 00:00:00,7192.0,103.0,6614.0,475.0,1.43,8.0,0.0,9.0,25687041.0,0.0,0.0,0.0,0.0
6783,AUS,Australia,Oceania,2020-05-31 00:00:00,7202.0,103.0,6618.0,481.0,1.43,10.0,0.0,4.0,25687041.0,0.0,0.0,0.0,0.0
6784,AUS,Australia,Oceania,2020-06-01 00:00:00,7221.0,102.0,6626.0,493.0,1.41,19.0,-1.0,8.0,25687041.0,0.0,0.0,0.0,0.0
6785,AUS,Australia,Oceania,2020-06-02 00:00:00,7229.0,102.0,6636.0,491.0,1.41,8.0,0.0,10.0,25687041.0,0.0,0.0,0.0,0.0
6786,AUS,Australia,Oceania,2020-06-03 00:00:00,7240.0,102.0,6648.0,490.0,1.41,11.0,0.0,12.0,25687041.0,0.0,0.0,0.0,0.0
6787,AUS,Australia,Oceania,2020-06-04 00:00:00,7247.0,102.0,6683.0,462.0,1.41,7.0,0.0,35.0,25687041.0,0.0,0.0,0.0,0.0
6788,AUS,Australia,Oceania,2020-06-05 00:00:00,7252.0,102.0,6688.0,462.0,1.41,5.0,0.0,5.0,25687041.0,0.0,0.0,0.0,0.0
6789,AUS,Australia,Oceania,2020-06-06 00:00:00,7259.0,102.0,6703.0,454.0,1.41,7.0,0.0,15.0,25687041.0,0.0,0.0,0.0,0.0
6790,AUS,Australia,Oceania,2020-06-07 00:00:00,7265.0,102.0,6706.0,457.0,1.4,6.0,0.0,3.0,25687041.0,0.0,0.0,0.0,0.0
6791,AUS,Australia,Oceania,2020-06-08 00:00:00,7267.0,102.0,6720.0,445.0,1.4,2.0,0.0,14.0,25687041.0,0.0,0.0,0.0,0.0
6792,AUS,Australia,Oceania,2020-06-09 00:00:00,7274.0,102.0,6740.0,432.0,1.4,7.0,0.0,20.0,25687041.0,0.0,0.0,0.0,0.0
6793,AUS,Australia,Oceania,2020-06-10 00:00:00,7285.0,102.0,6759.0,424.0,1.4,11.0,0.0,19.0,25687041.0,0.0,0.0,0.0,0.0
6794,AUS,Australia,Oceania,2020-06-11 00:00:00,7289.0,102.0,6782.0,405.0,1.4,4.0,0.0,23.0,25687041.0,0.0,0.0,0.0,0.0
6795,AUS,Australia,Oceania,2020-06-12 00:00:00,7294.0,102.0,6803.0,389.0,1.4,5.0,0.0,21.0,25687041.0,0.0,0.0,0.0,0.0
6796,AUS,Australia,Oceania,2020-06-13 00:00:00,7320.0,102.0,6838.0,380.0,1.39,26.0,0.0,35.0,25687041.0,0.0,0.0,0.0,0.0
6797,AUS,Australia,Oceania,2020-06-14 00:00:00,7335.0,102.0,6851.0,382.0,1.39,15.0,0.0,13.0,25687041.0,0.0,0.0,0.0,0.0
6798,AUS,Australia,Oceania,2020-06-15 00:00:00,7347.0,102.0,6856.0,389.0,1.39,12.0,0.0,5.0,25687041.0,0.0,0.0,0.0,0.0
6799,AUS,Australia,Oceania,2020-06-16 00:00:00,7370.0,102.0,6861.0,407.0,1.38,23.0,0.0,5.0,25687041.0,0.0,0.0,0.0,0.0
6800,AUS,Australia,Oceania,2020-06-17 00:00:00,7391.0,102.0,6877.0,412.0,1.38,21.0,0.0,16.0,25687041.0,0.0,0.0,0.0,0.0
6801,AUS,Australia,Oceania,2020-06-18 00:00:00,7409.0,102.0,6878.0,429.0,1.38,18.0,0.0,1.0,25687041.0,0.0,0.0,0.0,0.0
6802,AUS,Australia,Oceania,2020-06-19 00:00:00,7411.0,102.0,6881.0,428.0,1.38,2.0,0.0,3.0,25687041.0,0.0,0.0,0.0,0.0
6803,AUS,Australia,Oceania,2020-06-20 00:00:00,7461.0,102.0,6896.0,463.0,1.37,50.0,0.0,15.0,25687041.0,0.0,0.0,0.0,0.0
6804,AUS,Australia,Oceania,2020-06-21 00:00:00,7474.0,102.0,6903.0,469.0,1.36,13.0,0.0,7.0,25687041.0,0.0,0.0,0.0,0.0
6805,AUS,Australia,Oceania,2020-06-22 00:00:00,7492.0,102.0,6915.0,475.0,1.36,18.0,0.0,12.0,25687041.0,0.0,0.0,0.0,0.0
6806,AUS,Australia,Oceania,2020-06-23 00:00:00,7521.0,103.0,6924.0,494.0,1.37,29.0,1.0,9.0,25687041.0,0.0,0.0,0.0,0.0
6807,AUS,Australia,Oceania,2020-06-24 00:00:00,7558.0,104.0,6931.0,523.0,1.38,37.0,1.0,7.0,25687041.0,0.0,0.0,0.0,0.0
6808,AUS,Australia,Oceania,2020-06-25 00:00:00,7595.0,104.0,6958.0,533.0,1.37,37.0,0.0,27.0,25687041.0,0.0,0.0,0.0,0.0
6809,AUS,Australia,Oceania,2020-06-26 00:00:00,7601.0,104.0,6960.0,537.0,1.37,6.0,0.0,2.0,25687041.0,0.0,0.0,0.0,0.0
6810,AUS,Australia,Oceania,2020-06-27 00:00:00,7686.0,104.0,6993.0,589.0,1.35,85.0,0.0,33.0,25687041.0,0.0,0.0,0.0,0.0
6811,AUS,Australia,Oceania,2020-06-28 00:00:00,7764.0,104.0,7007.0,653.0,1.34,78.0,0.0,14.0,25687041.0,0.0,0.0,0.0,0.0
6812,AUS,Australia,Oceania,2020-06-29 00:00:00,7834.0,104.0,7037.0,693.0,1.33,70.0,0.0,30.0,25687041.0,0.0,0.0,0.0,0.0
6813,AUS,Australia,Oceania,2020-06-30 00:00:00,7920.0,104.0,7040.0,776.0,1.31,86.0,0.0,3.0,25687041.0,0.0,0.0,0.0,0.0
6814,AUS,Australia,Oceania,2020-07-01 00:00:00,8001.0,104.0,7090.0,807.0,1.3,81.0,0.0,50.0,25687041.0,0.0,0.0,0.0,0.0
6815,AUS,Australia,Oceania,2020-07-02 00:00:00,8066.0,104.0,7130.0,832.0,1.29,65.0,0.0,40.0,25687041.0,0.0,0.0,0.0,0.0
6816,AUS,Australia,Oceania,2020-07-03 00:00:00,8260.0,104.0,7319.0,837.0,1.26,194.0,0.0,189.0,25687041.0,0.0,0.0,0.0,0.0
